usage_id,subscription_id,usage_date,feature_name,usage_count,usage_duration_secs,error_count,is_beta_feature
U-c6f1e4d7,S-5f6dc643,2024-06-22,feature_17,14,2374,0,True
U-445d11dd,S-7a5c4463,2023-02-04,feature_14,10,3388,0,False
U-e699fae6,S-a8c6d8b9,2023-09-20,feature_9,5,3884,0,False
U-1db2789e,S-85f1a740,2023-09-26,feature_38,16,12696,0,False
U-d4e109e3,S-03ed5129,2021-06-28,feature_31,13,295,2,False
U-436e3840,S-c31c0562,2024-09-09,feature_38,14,2402,0,False
U-a2139333,S-5c58c439,2024-12-19,feature_8,9,321,0,False
U-16836cec,S-126edaa2,2022-06-06,feature_18,10,3872,0,False
U-b370493f,S-dd5838f4,2024-02-08,feature_29,8,4742,0,False
U-612870b1,S-9b811109,2021-09-21,feature_10,10,1491,0,True
U-810b1193,S-a76ab944,2022-06-11,feature_26,11,2714,0,True
U-e3b6d3aa,S-156b3fcb,2022-05-30,feature_37,10,1670,0,False
U-5bb97b11,S-a96ab1b4,2024-01-09,feature_21,8,4019,0,False
U-677c8587,S-0f1cd2fc,2024-02-26,feature_9,12,319,0,True
U-9805c4e7,S-355eddb7,2024-01-26,feature_7,9,9066,0,True
U-ce6bdf02,S-4f38cc19,2023-02-21,feature_4,13,2710,0,False
U-91e42daf,S-d64e41ac,2021-08-21,feature_28,9,2767,0,False
U-375bf13d,S-593bc6c6,2024-11-21,feature_22,8,1083,0,False
U-a12d000a,S-820582e0,2021-03-20,feature_34,12,2383,0,False
U-92f94ec8,S-87d45ad5,2022-03-02,feature_5,8,1252,0,True
U-f6fb8d6c,S-efb3bd3a,2021-08-15,feature_25,12,515,0,False
U-1a0c8650,S-02fde524,2022-03-13,feature_20,16,1192,0,False
U-5a622365,S-a2a8e5e7,2022-08-04,feature_2,10,51,1,False
U-4c73e004,S-eb1af146,2024-08-28,feature_17,9,1075,0,False
U-57f98ccd,S-078b8ff5,2023-11-10,feature_30,17,768,0,False
U-239d9f85,S-6e1b2788,2022-04-15,feature_29,9,1266,0,True
U-fd8eb036,S-c624e80e,2024-11-12,feature_31,11,3299,0,False
U-13666909,S-a1ed1ba0,2022-10-05,feature_6,8,3285,0,False
U-5b155ae9,S-4c6974c3,2023-05-20,feature_26,7,4194,1,False
U-0fb2e24f,S-7dfa7050,2023-11-17,feature_30,6,2852,0,False
U-e47a4e94,S-b6c83947,2023-06-05,feature_27,8,913,0,False
U-f49061a2,S-e9a0ec1a,2021-12-25,feature_40,6,4204,0,False
U-3d4eef95,S-0ad9ab89,2024-06-08,feature_13,6,4275,0,False
U-b9c52e5d,S-71cf166b,2022-03-25,feature_26,10,1609,0,False
U-52d8bd6b,S-4ba75219,2022-12-16,feature_32,12,4754,0,False
U-e93904be,S-d0a5aaa5,2024-02-19,feature_23,16,837,0,False
U-e6ce6e6c,S-e660021d,2024-02-02,feature_7,9,1152,0,False
U-5ef6b877,S-d4dd4709,2021-01-03,feature_3,13,3359,0,False
U-6323c3a5,S-a01fa719,2023-08-12,feature_32,7,3758,0,False
U-05dc71e1,S-88eb73e1,2023-01-08,feature_16,13,248,1,False
U-22cd5634,S-c7a6cef4,2022-07-29,feature_28,10,4176,0,False
U-f772113d,S-2631f623,2023-12-21,feature_9,7,848,1,False
U-80850536,S-582c0eb5,2022-06-27,feature_36,12,968,0,False
U-dc0331b1,S-9789cf99,2021-02-02,feature_24,8,2817,0,False
U-b0a899a3,S-5f7cf51c,2022-03-25,feature_17,7,7702,1,False
U-fffdf795,S-141a7849,2024-02-22,feature_19,11,84,0,False
U-b2020acd,S-bd87e171,2024-11-12,feature_32,6,772,2,False
U-5cd0669a,S-7e181100,2022-08-16,feature_18,14,8125,0,True
U-f5f5feb2,S-721f9ae9,2024-11-30,feature_15,15,662,0,False
U-55d2a398,S-c929d0b9,2024-09-13,feature_11,5,2967,0,False
U-ee71e611,S-7f3a6995,2022-01-21,feature_17,8,206,1,False
U-b9086261,S-408f0f7c,2023-04-30,feature_22,14,2257,0,False
U-e44eff05,S-11284de5,2023-09-21,feature_4,6,6403,0,False
U-84e60867,S-6c84d15f,2021-08-01,feature_9,12,786,0,False
U-d93ec59f,S-4f7337b9,2022-04-17,feature_32,10,1584,0,False
U-d4b905f1,S-69504963,2022-11-29,feature_30,9,2537,0,True
U-cfcc6dd5,S-3eb6376c,2023-08-13,feature_2,15,5706,0,False
U-9aad8316,S-5adadaa9,2022-12-07,feature_7,10,5307,2,False
U-ede43c76,S-1df869fb,2022-05-18,feature_5,5,4019,0,False
U-c68ef1ce,S-69ebf05f,2021-09-08,feature_11,15,819,0,False
U-48c5ef45,S-f85d2623,2021-06-18,feature_36,9,3516,0,False
U-cccfff52,S-b95d28bb,2022-08-20,feature_29,1,224,0,False
U-f37fa934,S-40ea08a5,2024-02-23,feature_18,10,4803,0,False
U-5338aff4,S-a3ff72cc,2024-08-24,feature_32,9,467,0,False
U-591b1ba2,S-f8966bf0,2024-10-08,feature_10,9,876,0,False
U-8e8fe077,S-c63a1186,2021-10-29,feature_1,7,7780,0,False
U-ddaa72d8,S-a307961b,2021-12-31,feature_25,7,3124,0,False
U-f87b2ef4,S-6ea64d51,2022-01-24,feature_32,10,1213,1,False
U-969e9410,S-e9d431ce,2022-01-14,feature_39,11,256,0,False
U-674ec4ec,S-b6559f80,2021-07-14,feature_8,14,2535,0,False
U-84bbb920,S-63c205da,2021-01-04,feature_7,12,685,0,False
U-2880b54f,S-e8d33fda,2022-06-05,feature_23,14,1058,0,False
U-1351fd7b,S-2d3c0d9f,2022-02-22,feature_9,13,7194,0,False
U-6bb1f224,S-2a5d43fc,2022-05-05,feature_8,12,4064,0,False
U-9a0ced2a,S-bd07dc8c,2024-04-21,feature_19,8,177,0,False
U-aadcaa8f,S-8a83542a,2024-08-28,feature_31,12,12696,0,False
U-01eaee34,S-f6a5bbcb,2024-08-07,feature_15,11,1723,0,False
U-c6ed405a,S-2a802f5d,2024-09-17,feature_14,10,24,0,False
U-340a7fc9,S-c9bb2587,2021-10-17,feature_30,9,2638,0,False
U-1709e334,S-96c0614a,2022-11-08,feature_19,8,3675,0,False
U-7fa83cf7,S-18949dc2,2022-08-30,feature_3,12,3342,0,False
U-743cc89e,S-ce4001cf,2021-06-28,feature_18,5,516,0,False
U-c5c00558,S-cdebb834,2021-11-06,feature_18,12,339,0,False
U-987ae712,S-9f524bc0,2024-04-02,feature_34,11,5450,0,False
U-ecb3a20a,S-da17cefc,2022-11-29,feature_6,12,8978,0,False
U-5262cad6,S-9cdb6e4b,2023-05-24,feature_6,10,331,0,False
U-b440b911,S-e8d52ecc,2021-07-20,feature_12,7,4400,1,False
U-90aa2446,S-7cf7c8e9,2023-01-16,feature_36,9,429,1,False
U-754bb13e,S-61273fed,2024-01-23,feature_36,12,1536,0,False
U-8112d8c3,S-7c5e8651,2022-12-13,feature_2,8,364,0,False
U-a8313a51,S-0f7ffdf0,2021-04-19,feature_23,5,1881,0,False
U-a513721f,S-dae2315e,2023-02-06,feature_8,9,2492,0,False
U-b4fc1e40,S-dfb83074,2022-11-26,feature_17,12,2415,0,False
U-a08849e1,S-2d0bf623,2021-01-02,feature_8,12,6717,0,True
U-9e1bbe28,S-1004a579,2024-06-02,feature_32,10,737,1,False
U-b47dbb7d,S-dfc74b07,2023-11-15,feature_7,11,6005,0,False
U-e4d574af,S-ba81fb90,2022-07-31,feature_29,8,3489,0,False
U-776aa35e,S-854a4ea0,2021-09-28,feature_33,9,594,0,False
U-61efccdd,S-f74f11aa,2023-08-29,feature_1,11,6020,1,False
U-93656abe,S-901a6151,2023-09-29,feature_38,7,5911,0,False
U-2a62ea98,S-d2539b48,2021-01-29,feature_37,15,5438,0,False
U-6685ac3b,S-096b76ab,2023-09-03,feature_33,11,412,0,False
U-b3c69427,S-d2a3120c,2024-05-22,feature_6,4,3062,0,False
U-d81421f4,S-7d030e20,2023-10-24,feature_21,8,637,1,False
U-57e13bc9,S-d974ec35,2022-02-16,feature_18,13,989,0,False
U-52295496,S-251650a3,2024-11-05,feature_14,6,906,0,False
U-a70fc9c0,S-d37fcca5,2024-09-20,feature_31,6,2706,0,False
U-9755f282,S-f0205480,2021-04-13,feature_23,12,6481,1,False
U-e5519892,S-e5e1f543,2022-06-12,feature_6,10,1265,0,False
U-7e99085d,S-1e2d9c92,2023-01-16,feature_18,7,3034,0,False
U-9f6a29f7,S-b89b7ba8,2021-08-14,feature_4,7,1629,0,False
U-ec847436,S-d9e8a2ae,2022-01-10,feature_15,8,1780,0,False
U-d9fd4b32,S-244ade75,2024-02-24,feature_37,10,1076,0,True
U-6b2a8438,S-144ca06b,2023-07-19,feature_26,11,11870,0,False
U-f5c64679,S-0b9e22f2,2022-07-30,feature_8,13,1875,0,False
U-c8f60479,S-d735cec2,2024-06-11,feature_15,10,8978,0,False
U-190a38a9,S-7fa8de13,2023-07-10,feature_4,8,10159,0,False
U-be3f02b2,S-02dbd87c,2024-03-30,feature_35,14,3647,0,False
U-13a5d2e7,S-912fb83e,2021-05-25,feature_24,11,3250,0,False
U-17c0b788,S-d37a25c3,2021-08-03,feature_38,7,5207,0,False
U-33d01189,S-b59cd132,2024-06-02,feature_4,11,695,0,False
U-f58205ee,S-a791d1ee,2022-02-20,feature_39,12,2085,1,True
U-33a82d72,S-c0389221,2021-07-07,feature_15,9,3068,0,False
U-3c841ea1,S-b0729be4,2021-05-01,feature_27,13,126,0,False
U-65e8e907,S-a8c6d8b9,2021-06-10,feature_29,7,8910,1,False
U-13bb664c,S-73aad541,2024-05-11,feature_21,11,1595,0,False
U-d573dc66,S-d24bb54d,2022-12-24,feature_33,7,6275,0,False
U-998269f7,S-2c599bc7,2024-11-04,feature_25,9,102,0,False
U-e9d6ce8c,S-8c5cd696,2022-04-12,feature_10,8,2275,1,False
U-0080c593,S-81a95c85,2021-03-06,feature_33,10,147,1,False
U-9b933e68,S-9f70488f,2021-07-06,feature_20,7,3605,0,False
U-9ef049d2,S-a03f9c80,2024-11-18,feature_35,12,472,0,False
U-9d98d02d,S-1e61a0cf,2023-03-03,feature_6,10,6154,0,True
U-961091d1,S-f8dc5dbc,2021-09-09,feature_27,12,2412,0,False
U-41b9ada6,S-6c62b07c,2024-07-08,feature_5,13,2664,0,False
U-54cfc1ff,S-c274ef1c,2021-11-24,feature_7,9,3684,0,False
U-bd5f5344,S-cdee1127,2024-09-21,feature_37,6,2240,0,True
U-96f246a1,S-852d209a,2022-02-16,feature_6,10,2604,1,False
U-ca998cc4,S-a8a4ae11,2023-03-29,feature_39,10,3500,1,False
U-ec6a3b83,S-3e4b7408,2021-02-08,feature_11,11,770,1,False
U-00b7e7b7,S-f46d2b2a,2024-11-23,feature_30,10,1930,0,True
U-a29a6199,S-f0efca2a,2023-08-30,feature_27,8,11312,0,True
U-dec06418,S-8c5a4c36,2021-05-06,feature_25,7,2221,0,True
U-04b38a0c,S-22fd0ed2,2021-09-23,feature_38,4,1084,0,False
U-6b298591,S-941c08ba,2022-10-14,feature_38,10,878,0,False
U-f31f99b0,S-a806fafe,2024-07-30,feature_31,11,1075,0,False
U-717d8d57,S-97182c1a,2024-01-26,feature_2,11,221,0,False
U-76caf5ac,S-aca1fa90,2021-10-08,feature_22,9,2686,0,True
U-82b38a87,S-568cd252,2023-01-29,feature_36,13,1880,0,True
U-0481413f,S-fadad0d2,2022-05-29,feature_40,8,1384,0,True
U-ff463849,S-dae2d333,2022-08-17,feature_31,9,659,0,False
U-dd9018ae,S-9e694696,2021-10-07,feature_32,9,2048,1,False
U-f350e2d6,S-bf6e4999,2024-08-27,feature_30,13,1152,0,False
U-ca26ae5a,S-9cdb6e4b,2022-02-03,feature_8,10,1009,0,True
U-2f45b3ad,S-f9f16c13,2021-08-13,feature_31,10,330,0,False
U-0ec91fd3,S-f30f3745,2024-07-11,feature_33,7,2953,1,False
U-a80733f5,S-8291f287,2022-10-11,feature_15,9,1191,1,False
U-7039e77b,S-780eb50f,2022-05-05,feature_7,13,646,0,False
U-f7047199,S-96c0614a,2021-11-10,feature_35,11,6349,0,True
U-315b1f74,S-1851e91c,2022-03-21,feature_36,7,7147,0,False
U-c035a49c,S-954f2186,2024-09-12,feature_5,7,4331,0,True
U-1213b5a1,S-cf002b7e,2024-10-18,feature_30,3,34,1,False
U-58d832ee,S-4d77cc8f,2023-10-08,feature_30,3,8844,1,False
U-b823585f,S-56a27b8a,2021-06-14,feature_1,6,1456,0,False
U-7be77d39,S-e3d5a244,2024-01-18,feature_24,12,5101,0,True
U-60eff867,S-5c2a653e,2023-09-09,feature_25,11,6085,0,False
U-20bfeceb,S-6b125226,2022-07-07,feature_29,10,3173,0,False
U-931446bb,S-ec6b3846,2023-07-31,feature_12,5,146,0,False
U-a5e87f22,S-534f0026,2021-05-26,feature_12,9,890,1,False
U-e68e3e01,S-401fda8d,2021-04-17,feature_4,8,21,0,False
U-3e5afdc7,S-9f7a7d35,2023-06-06,feature_25,10,165,0,False
U-d7aba124,S-ec6b3846,2021-12-28,feature_24,6,2750,1,False
U-14b066a3,S-308b95a0,2021-06-21,feature_26,8,5045,0,False
U-f787c9f2,S-98e0fab5,2021-03-29,feature_20,12,5528,0,True
U-519f0e1d,S-bb979f5f,2023-12-08,feature_38,1,1934,1,False
U-370a358e,S-df421888,2022-02-12,feature_31,9,2724,0,False
U-37546aa9,S-a60009df,2021-10-07,feature_25,3,672,0,False
U-ff134656,S-10a3abb8,2024-10-28,feature_16,14,6456,1,True
U-d9001aa9,S-86c95e68,2024-09-13,feature_38,11,3407,0,False
U-fdf9f91d,S-76fd03b2,2024-10-21,feature_32,8,1302,0,False
U-12bd4d6f,S-e32bb873,2024-04-21,feature_13,10,3897,1,False
U-623d6d92,S-39ac01f4,2024-12-25,feature_38,14,1494,0,False
U-dc6eb637,S-5adc519b,2021-05-15,feature_29,17,749,0,False
U-44a123e0,S-e8f193b8,2021-06-10,feature_38,4,5687,0,False
U-5512673f,S-c0420bd8,2022-08-14,feature_20,9,1001,0,False
U-333fd6e8,S-e3885eb7,2021-10-05,feature_8,11,76,0,False
U-c958f3ac,S-9b392914,2021-02-10,feature_25,14,120,0,False
U-da2101f2,S-a242f6bc,2023-03-28,feature_6,5,2061,0,False
U-e637ff98,S-f1d92f0e,2021-11-29,feature_37,11,2818,0,True
U-55341d24,S-ca19e375,2023-11-13,feature_16,5,2597,0,False
U-199f4567,S-b89b7ba8,2024-12-11,feature_28,6,2827,2,False
U-88105d5e,S-5375b2a7,2024-04-12,feature_36,10,1594,0,False
U-602c21fc,S-b8861bd1,2021-04-01,feature_9,10,3202,0,True
U-8fe77339,S-347d6526,2023-01-16,feature_6,9,7133,1,False
U-122e4515,S-c110041b,2021-09-23,feature_35,12,967,0,False
U-f71f8972,S-a493c98d,2024-09-15,feature_8,9,263,0,False
U-68eb88dd,S-475bf7eb,2023-09-18,feature_1,8,662,0,False
U-4a153e2b,S-1160b36c,2023-04-27,feature_20,12,7185,0,True
U-3fbfe71d,S-9a4f426f,2023-01-22,feature_35,6,1267,0,False
U-3bf5b61e,S-09867836,2021-12-27,feature_37,8,420,0,False
U-228f81b6,S-439b2cf6,2023-05-12,feature_7,12,176,0,False
U-f9101941,S-b6721bad,2024-05-13,feature_3,5,1971,0,False
U-cfc68dcd,S-013f7d77,2021-04-30,feature_12,12,3974,1,False
U-597be82a,S-4ffdfbb5,2021-12-11,feature_15,7,1232,0,False
U-e526266a,S-4e868802,2021-08-19,feature_37,9,8051,1,False
U-70bd6299,S-553fd4e9,2023-02-28,feature_28,10,3638,0,False
U-b8a4781c,S-766f005c,2022-09-08,feature_9,12,5425,1,False
U-baa03762,S-d736a8b2,2022-06-17,feature_23,14,2215,1,False
U-d4c47f3b,S-d1b35fdf,2024-10-27,feature_31,10,950,0,False
U-3b170bc6,S-d15ac09d,2023-04-08,feature_13,8,2990,1,False
U-34a10a31,S-0c319960,2024-05-18,feature_15,11,640,0,False
U-7829e5ba,S-43cc3b8f,2022-11-14,feature_31,6,12696,1,False
U-e2c4899d,S-ddcb5d93,2023-02-07,feature_28,11,424,0,True
U-1674d00c,S-2dc5d2ec,2021-06-30,feature_38,13,751,0,False
U-bc72594b,S-49b63eb3,2024-11-13,feature_38,12,1574,1,False
U-94c284bf,S-bc50fc41,2023-05-07,feature_15,8,498,0,False
U-bb636da2,S-9b2ca13b,2021-03-09,feature_16,7,4918,0,False
U-9d75c741,S-79805a27,2022-07-25,feature_8,8,4692,0,False
U-0d233b91,S-f11aab5a,2024-08-20,feature_19,9,12696,0,False
U-d7045472,S-d96195c8,2023-09-06,feature_15,12,218,1,False
U-a1d662f0,S-f67de621,2024-12-06,feature_17,9,829,0,False
U-0e178003,S-45fe455b,2023-07-06,feature_30,11,4004,0,False
U-3baaabd5,S-2bd927b5,2024-12-15,feature_33,8,2850,1,False
U-63ab7495,S-9911a3a1,2023-03-02,feature_29,14,1035,0,False
U-0d1b68a5,S-2e5e6b94,2022-04-04,feature_16,7,1226,0,False
U-ac0451b5,S-ca7b52ea,2022-01-04,feature_20,13,12696,0,False
U-27fc292f,S-6f8169e1,2024-09-15,feature_25,12,1632,0,False
U-cbc62a94,S-2ca2f685,2021-05-18,feature_18,9,313,0,False
U-cef328b2,S-4f63cf65,2022-05-26,feature_34,9,2155,0,False
U-99dbcaf2,S-aa7e76c1,2024-06-11,feature_18,11,3154,0,False
U-7daba439,S-f789d44c,2022-11-23,feature_32,12,256,2,False
U-c4acd8ed,S-ac545434,2023-02-13,feature_7,18,1193,0,False
U-24563043,S-3ad5316d,2024-02-06,feature_3,9,2731,0,False
U-0d1d0beb,S-ce87d130,2022-11-15,feature_30,12,12696,0,False
U-0fcb4e70,S-82404e32,2022-10-28,feature_21,8,4984,0,False
U-abd075d6,S-e0047262,2024-03-31,feature_11,5,1145,0,False
U-a15d6268,S-bfe4b66f,2024-02-15,feature_32,13,4926,0,False
U-ec3b7b1b,S-977ab226,2024-03-22,feature_19,10,1357,0,False
U-08db4ace,S-9b74147b,2022-11-11,feature_24,16,2156,0,False
U-d388e1a2,S-f050d5ec,2022-08-28,feature_39,9,3412,1,False
U-6cb0480b,S-a307961b,2021-11-12,feature_40,12,777,0,False
U-e5c1307c,S-42b7ff82,2022-12-23,feature_12,12,203,0,False
U-856f96c4,S-3575ae1f,2023-11-27,feature_12,10,2000,1,False
U-94dcd0f9,S-7d030e20,2022-12-28,feature_23,13,5632,0,False
U-f2d83929,S-73954ed2,2022-11-05,feature_33,14,4352,0,False
U-585cb159,S-20a3a0f1,2022-02-22,feature_19,5,6941,0,True
U-f9e8c02d,S-1d4ae160,2023-01-30,feature_23,11,690,0,False
U-ef3663eb,S-34c6da40,2022-04-11,feature_16,9,1031,0,False
U-517ff55d,S-591c1b9f,2023-11-10,feature_18,11,802,0,False
U-39d4bde5,S-84576fa9,2022-10-06,feature_33,4,802,0,False
U-c1fe2972,S-ed812c6a,2023-06-03,feature_38,6,1005,0,False
U-500affb3,S-686ac490,2022-12-27,feature_7,11,1594,0,False
U-b6045b57,S-a4efb263,2024-01-29,feature_6,7,261,0,False
U-8184d2d3,S-31d44ff2,2022-12-04,feature_24,3,212,0,False
U-9feef275,S-2d3c0d9f,2024-11-26,feature_19,5,975,0,False
U-bcf0307d,S-69ac19d3,2024-12-05,feature_34,11,3723,1,False
U-98319966,S-38385743,2024-09-24,feature_9,11,1802,0,False
U-58efd4c2,S-244ade75,2021-03-01,feature_34,8,1044,0,False
U-56b08955,S-fe845747,2021-03-14,feature_39,8,352,0,False
U-0043a93f,S-3466a30c,2022-02-09,feature_16,12,43,0,False
U-a1e8e2b2,S-468cab49,2021-04-28,feature_3,8,10882,0,False
U-5959628e,S-e04f4bf8,2024-06-18,feature_36,12,262,1,False
U-698e5751,S-3156c06d,2023-02-03,feature_9,5,7720,1,False
U-8739680a,S-db8e5034,2021-07-06,feature_35,11,1590,0,False
U-90f44558,S-36d2ddab,2023-10-21,feature_20,5,388,0,False
U-63e38298,S-8560a1c7,2022-12-17,feature_2,9,7289,0,False
U-a52b63f9,S-5ab215c8,2024-10-04,feature_5,12,2933,0,True
U-3ead80b3,S-aa1e3dc1,2022-07-31,feature_30,13,684,0,False
U-a04e6927,S-e6a6cb72,2021-04-16,feature_15,13,4070,1,False
U-2202cd81,S-70488942,2024-11-15,feature_35,8,6597,0,False
U-8b1992e3,S-129ec215,2021-12-24,feature_11,9,1990,0,False
U-b4b8ff59,S-e7e45358,2022-05-25,feature_2,8,5449,0,False
U-84d0dce4,S-4458b457,2024-03-27,feature_20,3,914,0,False
U-a4be19c4,S-9b2ca13b,2024-09-28,feature_18,10,795,0,False
U-87c1c522,S-55756621,2022-03-16,feature_35,4,5240,0,False
U-a8b29f0e,S-8a17782a,2022-08-06,feature_30,11,12696,0,True
U-85417596,S-88b0f55d,2024-10-07,feature_11,15,433,0,False
U-fe0accc1,S-a350624f,2021-05-12,feature_5,6,1478,1,False
U-d2914f96,S-658c51f7,2024-08-12,feature_16,8,2160,0,False
U-4c3d7350,S-ab1cc4bd,2024-11-01,feature_31,8,2521,0,False
U-52a34e95,S-42b68f19,2022-05-23,feature_31,1,5042,0,False
U-bd9f4fe8,S-f426f3a4,2022-08-17,feature_22,12,1053,0,False
U-109cd2f1,S-19a2622f,2024-06-18,feature_20,9,2737,0,False
U-55e0d8b0,S-4c5735dc,2021-11-06,feature_7,13,4057,0,True
U-a6edbe17,S-fc323848,2024-05-27,feature_17,10,1660,0,False
U-78b12ca8,S-439b2cf6,2024-12-08,feature_2,13,1391,1,False
U-82cb92c1,S-0fe239b8,2022-05-14,feature_18,10,1818,0,False
U-a71093af,S-681c66d5,2021-11-16,feature_12,13,871,0,False
U-facbf340,S-d3fc920f,2022-11-21,feature_26,9,4932,1,True
U-c12e789c,S-0ab14396,2022-06-08,feature_37,4,2168,0,False
U-ba3a9eba,S-73dffb3a,2023-09-19,feature_24,10,2293,0,False
U-089ecf2e,S-5ac83ca5,2022-07-21,feature_26,10,3809,0,False
U-b8a0d108,S-42b7ff82,2024-07-15,feature_19,11,4676,0,False
U-260a9bfd,S-37312065,2021-05-03,feature_2,12,870,0,False
U-d48b36a0,S-64cbd941,2023-02-14,feature_19,13,319,0,False
U-f2c12e6d,S-dc790808,2023-11-18,feature_37,4,1735,0,False
U-3262bdde,S-6365192d,2021-11-14,feature_15,12,134,0,False
U-b1123836,S-d3ac14de,2024-10-31,feature_40,13,3010,0,False
U-9d38c795,S-81174128,2024-01-05,feature_34,7,909,0,False
U-efe094fc,S-53c2c91a,2021-03-05,feature_25,12,124,0,False
U-b396f3be,S-c24e807f,2024-01-07,feature_26,10,4366,1,False
U-cb5c1230,S-b6e1d7e4,2024-09-09,feature_26,13,818,0,False
U-acef1ae0,S-e20b8d3d,2021-01-10,feature_40,8,1530,0,False
U-589ae5db,S-d245580c,2024-04-05,feature_28,2,2560,0,False
U-2a13f924,S-3d89ee5d,2024-08-15,feature_13,7,1578,0,False
U-0ca6dcf4,S-c4a65e51,2023-07-02,feature_33,7,4952,0,False
U-b0e5cecc,S-2f54b61c,2023-10-13,feature_9,11,4778,0,False
U-3b619bf9,S-5c028d5f,2024-02-11,feature_19,11,2536,0,False
U-b46109f4,S-f26920f2,2021-12-26,feature_13,12,3021,0,False
U-c9ddf1bb,S-c029079d,2022-04-27,feature_1,12,3331,0,False
U-5d08425f,S-1f7bdee6,2023-01-04,feature_17,7,1137,0,False
U-87b22c68,S-e32bb873,2021-09-25,feature_19,15,2641,1,False
U-21c6e0ef,S-2d320526,2024-03-10,feature_31,13,132,1,False
U-48b8e490,S-25b8388c,2021-06-13,feature_17,10,475,0,False
U-acfc7676,S-b4b38d79,2024-04-21,feature_5,12,139,0,False
U-9541af2e,S-717e56bc,2024-07-12,feature_16,9,1685,0,False
U-0328d485,S-45c3f14f,2023-12-13,feature_40,10,2725,0,False
U-bcde2593,S-6e27b9e4,2024-10-13,feature_25,10,799,0,False
U-dd5eefe4,S-d14a0189,2022-06-01,feature_32,6,497,0,False
U-985ab0c4,S-8e8d7320,2023-03-24,feature_14,4,74,2,False
U-d48469a5,S-c5ea8a54,2021-07-06,feature_8,15,3567,1,False
U-24686782,S-e7ab676b,2022-04-10,feature_10,9,1539,0,False
U-d4a2d86d,S-d7c9187a,2023-02-02,feature_38,12,3637,0,False
U-ed66a1f8,S-333468cd,2021-07-09,feature_24,10,3072,0,True
U-ffeee9d7,S-2f22ab4d,2024-12-22,feature_11,6,4750,0,False
U-f2cb5814,S-7303af3b,2023-08-06,feature_8,12,875,0,False
U-4984522c,S-7d901767,2021-04-27,feature_33,7,1429,0,False
U-b743658c,S-b7d3edcc,2021-03-28,feature_38,10,2168,0,False
U-8268313c,S-5dbe5834,2024-11-18,feature_18,11,7396,0,False
U-a0705731,S-4109260e,2021-11-07,feature_34,9,284,0,False
U-ff81e046,S-7b5d0d1c,2024-10-10,feature_6,12,5294,2,True
U-e639ded9,S-d1ed22e8,2021-10-18,feature_39,8,1419,0,False
U-bbec5138,S-dfcc9a4a,2021-10-25,feature_1,10,4120,0,False
U-7c187751,S-0148d138,2021-09-25,feature_3,13,1046,0,False
U-5cce34ab,S-e3270b45,2022-07-28,feature_15,10,1894,0,False
U-b58570c3,S-0d5b86df,2021-10-19,feature_29,9,1079,0,True
U-6a7213ca,S-2d5e46e9,2021-10-04,feature_23,7,4164,0,False
U-fb9cafbc,S-623c832c,2024-04-21,feature_29,10,7284,0,False
U-0077ed1d,S-db2006b2,2022-06-07,feature_22,10,85,0,False
U-36eb1c4b,S-464cbccd,2023-07-21,feature_10,11,510,0,False
U-29c51636,S-a4313969,2021-01-30,feature_7,11,3533,0,False
U-4475c127,S-295da984,2021-12-20,feature_28,9,11724,0,False
U-0a144339,S-efe2cbe5,2021-10-09,feature_34,14,2437,0,False
U-22ca0a6f,S-2e8b1ffc,2022-02-21,feature_33,10,3123,0,True
U-a43f0d63,S-2af9bc84,2022-06-11,feature_27,10,769,0,False
U-e7310e0c,S-6e15f36a,2023-03-23,feature_40,8,4087,0,False
U-cd09a189,S-5777357f,2021-06-30,feature_37,6,561,0,False
U-1cca6b5d,S-49d64bb5,2024-01-11,feature_29,9,8371,0,False
U-c42f4ddd,S-14530c88,2023-03-24,feature_1,8,3367,0,False
U-df0a066c,S-bdd32c88,2023-02-20,feature_1,9,1384,0,False
U-133d1106,S-5f093deb,2023-12-29,feature_21,4,2153,0,False
U-0ca44a70,S-d2539b48,2022-06-09,feature_7,6,4566,0,False
U-459686d8,S-ae4903f0,2021-09-06,feature_18,8,1113,0,False
U-bd0dc984,S-bb32d298,2022-07-04,feature_18,14,1222,0,False
U-f138409d,S-09df1f88,2022-05-22,feature_40,5,10070,0,False
U-6278ca22,S-d98d341a,2021-05-21,feature_9,15,2824,0,False
U-2959df79,S-395fdc83,2023-09-23,feature_39,13,1924,0,False
U-be401acd,S-30d19419,2022-12-27,feature_34,12,2042,2,False
U-7024ab57,S-77a33989,2021-08-04,feature_20,12,278,0,False
U-86150eb2,S-5f921314,2022-05-02,feature_36,7,1430,0,False
U-9e3f854b,S-a4a686d7,2023-06-06,feature_29,12,1366,0,False
U-1874f1a0,S-e5890a3a,2023-02-02,feature_1,11,1677,0,False
U-ea9a2959,S-4f176b79,2021-11-13,feature_33,10,2749,1,False
U-96d224cb,S-53920b48,2021-09-11,feature_23,9,899,0,False
U-a6396c89,S-31b85ca2,2022-08-28,feature_38,5,1473,0,True
U-0b0aca61,S-a2385269,2021-10-07,feature_29,8,6669,0,False
U-b35582f1,S-a37ffd8b,2021-10-22,feature_2,10,8220,0,True
U-047e815c,S-19c697cb,2022-11-22,feature_5,9,2962,0,False
U-39f53133,S-d49be50b,2024-11-25,feature_20,7,4277,0,False
