ticket_id,account_id,submitted_at,closed_at,resolution_time_hours,priority,first_response_time_minutes,satisfaction_score,escalation_flag
T-2336b217,A-d8771a,2022-05-21 00:00:00,2022-05-24 17:22:07,89.37,medium,389,5.0,False
T-127124db,A-46f183,2022-08-20 00:00:00,2022-08-20 02:36:25,2.61,low,42,2.6,False
T-8a998080,A-e1796c,2024-01-06 00:00:00,2024-01-09 12:06:34,84.11,urgent,312,,False
T-41de0e35,A-396e8b,2022-04-28 00:00:00,2022-04-29 01:01:22,25.02,medium,367,,False
T-e8c48d2f,A-168fe2,2023-11-18 00:00:00,2023-11-18 07:46:06,7.77,high,315,3.1,False
T-8ed7e140,A-b040a0,2024-10-21 00:00:00,2024-10-23 05:17:51,53.3,low,452,,False
T-d840326e,A-2c3420,2021-02-04 00:00:00,2021-02-05 05:45:36,29.76,high,33,,False
T-7987187e,A-e9662a,2023-11-04 00:00:00,2023-11-05 05:48:34,29.81,low,439,,False
T-509d66da,A-5a868a,2023-01-04 00:00:00,2023-01-08 07:17:32,103.29,medium,476,,False
T-886d50b4,A-bc60c8,2021-09-08 00:00:00,2021-09-12 18:48:40,114.81,medium,407,,False
T-2ec3e6f7,A-45a1c6,2023-01-04 00:00:00,2023-01-05 17:54:59,41.92,low,350,,True
T-7eb4f324,A-321421,2024-02-26 00:00:00,2024-02-29 07:29:50,79.5,medium,39,3.3,False
T-e40f29df,A-c402fb,2021-06-03 00:00:00,2021-06-05 08:04:42,56.08,high,267,,False
T-d4f01d69,A-1f44c7,2023-11-15 00:00:00,2023-11-16 17:17:04,41.28,urgent,241,,False
T-9e999f10,A-e85f12,2024-02-28 00:00:00,2024-03-03 15:02:58,111.05,low,254,,False
T-e4f22c20,A-301976,2021-10-04 00:00:00,2021-10-07 22:34:31,94.58,urgent,418,2.8,False
T-f8495071,A-e71149,2024-12-25 00:00:00,2024-12-27 10:17:43,58.3,urgent,117,4.6,False
T-281b3cc1,A-fc24f9,2021-06-03 00:00:00,2021-06-03 07:21:36,7.36,medium,398,4.3,False
T-d1d8161b,A-a91287,2023-03-05 00:00:00,2023-03-05 08:58:57,8.98,high,400,4.5,False
T-60a832fb,A-c6ab7a,2024-11-18 00:00:00,2024-11-19 22:07:45,46.13,medium,436,,False
T-f074f1c0,A-f2e197,2021-04-26 00:00:00,2021-04-30 04:15:53,100.26,low,10,,False
T-a46af270,A-36c0b3,2024-06-28 00:00:00,2024-06-28 19:03:31,19.06,low,438,,False
T-f67b68d3,A-2411d9,2022-08-28 00:00:00,2022-08-31 10:40:08,82.67,medium,3,4.8,False
T-e93a339c,A-b543ff,2021-03-25 00:00:00,2021-03-29 13:18:53,109.31,low,413,,False
T-9865442e,A-39e2df,2023-04-01 00:00:00,2023-04-01 10:48:52,10.81,medium,300,4.9,False
T-963b54f7,A-e6e3cd,2024-08-15 00:00:00,2024-08-18 16:22:54,88.38,medium,197,2.6,False
T-c2ffc911,A-a481e9,2021-03-01 00:00:00,2021-03-01 11:21:52,11.36,medium,195,3.0,False
T-68e5598c,A-6487b2,2023-08-20 00:00:00,2023-08-20 00:31:09,0.52,medium,364,,False
T-b995f424,A-adedd2,2022-09-16 00:00:00,2022-09-16 21:37:10,21.62,high,385,,False
T-2114eeb5,A-4fc1cc,2024-09-23 00:00:00,2024-09-27 05:25:04,101.42,urgent,417,3.6,False
T-0420d402,A-2bf8bb,2024-07-27 00:00:00,2024-07-31 03:03:57,99.07,low,317,4.0,False
T-886d5405,A-7b1bc8,2023-05-03 00:00:00,2023-05-03 04:46:30,4.78,low,418,2.4,False
T-a7313af6,A-9f9cca,2023-06-06 00:00:00,2023-06-10 08:39:36,104.66,urgent,400,3.4,False
T-cf9c38c2,A-7b8bff,2024-01-06 00:00:00,2024-01-10 17:55:02,113.92,low,41,,False
T-7c9034e9,A-d22b13,2024-10-28 00:00:00,2024-10-30 19:28:12,67.47,low,59,,True
T-45c10bf8,A-e99e90,2023-02-23 00:00:00,2023-02-25 17:50:37,65.84,medium,161,1.8,True
T-ef62caa3,A-89fca7,2024-02-01 00:00:00,2024-02-03 23:57:17,71.95,medium,74,,False
T-d908d321,A-faad0f,2023-06-20 00:00:00,2023-06-24 09:29:30,105.49,high,466,4.3,False
T-bb022231,A-77d382,2024-11-23 00:00:00,2024-11-27 07:27:48,103.46,medium,402,3.1,False
T-343117e6,A-cddcac,2021-12-19 00:00:00,2021-12-22 02:29:57,74.5,urgent,252,,False
T-6a1f61af,A-f4c25c,2022-03-18 00:00:00,2022-03-22 03:59:40,99.99,low,440,,True
T-5714c3f7,A-f3890c,2024-03-19 00:00:00,2024-03-20 19:54:28,43.91,urgent,300,2.1,False
T-8b100daf,A-faad0f,2021-07-15 00:00:00,2021-07-18 20:03:30,92.06,medium,393,,False
T-a070a562,A-83f776,2023-09-17 00:00:00,2023-09-18 09:37:13,33.62,low,308,,False
T-824b5248,A-b543ff,2023-05-25 00:00:00,2023-05-25 16:02:23,16.04,urgent,347,3.9,False
T-b617cd8b,A-e0e84b,2022-01-05 00:00:00,2022-01-07 08:38:19,56.64,medium,314,,False
T-e0435d3d,A-144089,2023-12-09 00:00:00,2023-12-11 22:46:43,70.78,urgent,60,3.7,False
T-0a7ab2b6,A-c166a2,2023-05-07 00:00:00,2023-05-09 09:16:16,57.27,medium,423,2.9,False
T-80046470,A-b67e99,2021-12-28 00:00:00,2021-12-28 17:52:11,17.87,high,430,2.4,False
T-d777d958,A-388c96,2024-07-09 00:00:00,2024-07-09 23:08:38,23.14,low,432,,False
T-e836aa94,A-9ccef5,2024-06-28 00:00:00,2024-06-28 01:05:09,1.09,medium,451,,True
T-183775bd,A-410bfd,2021-09-27 00:00:00,2021-09-27 01:44:33,1.74,low,245,4.6,False
T-f0257e2e,A-949e9c,2021-01-24 00:00:00,2021-01-25 23:57:03,47.95,high,396,3.6,False
T-8bddf287,A-b913b0,2023-10-30 00:00:00,2023-11-01 08:26:09,56.44,low,336,2.0,False
T-ad0caba2,A-805f2e,2021-08-27 00:00:00,2021-08-30 00:44:36,72.74,medium,388,2.0,False
T-58a82ecb,A-188cb6,2023-11-05 00:00:00,2023-11-07 05:24:51,53.41,medium,111,,False
T-da2ffe06,A-a91287,2021-04-27 00:00:00,2021-04-30 21:52:37,93.88,high,365,2.3,False
T-ce474499,A-b32d86,2023-08-28 00:00:00,2023-08-28 13:03:25,13.06,urgent,321,1.7,False
T-111fa8ce,A-3f39a3,2023-09-17 00:00:00,2023-09-21 14:39:02,110.65,medium,124,4.6,False
T-567945cc,A-2b9974,2021-01-18 00:00:00,2021-01-18 07:47:09,7.79,urgent,14,,False
T-04a1ce3b,A-3f7dbc,2024-06-18 00:00:00,2024-06-21 00:51:47,72.86,urgent,233,1.8,False
T-fbcc90fa,A-bda37c,2021-05-15 00:00:00,2021-05-17 04:01:58,52.03,medium,437,,False
T-3dd5786f,A-816156,2022-01-30 00:00:00,2022-02-02 10:09:43,82.16,high,251,,False
T-e3f5946f,A-17fe97,2024-11-01 00:00:00,2024-11-05 21:04:47,117.08,high,78,2.9,False
T-b66a3ac8,A-a722ec,2022-09-18 00:00:00,2022-09-21 13:16:59,85.28,medium,56,,False
T-ab7912f0,A-abbbd0,2023-11-09 00:00:00,2023-11-13 14:48:53,110.81,low,327,3.1,False
T-d807d5f5,A-eca077,2024-11-07 00:00:00,2024-11-09 10:59:42,59.0,medium,365,2.1,False
T-58ba1358,A-21c968,2024-01-09 00:00:00,2024-01-12 16:51:55,88.87,urgent,405,1.6,False
T-e9d2af6f,A-46fc8d,2024-07-11 00:00:00,2024-07-14 10:23:57,82.4,medium,176,,False
T-1a80e658,A-7ccb2e,2023-09-26 00:00:00,2023-09-29 11:23:38,83.39,low,241,,False
T-d7d08902,A-293305,2022-01-14 00:00:00,2022-01-17 17:59:37,89.99,low,117,,True
T-467269e0,A-c4599d,2022-09-13 00:00:00,2022-09-17 07:02:37,103.04,high,427,4.4,True
T-6e8c2766,A-bc1b91,2024-11-11 00:00:00,2024-11-13 02:29:05,50.48,low,399,,False
T-cd3c40c7,A-36181a,2022-01-11 00:00:00,2022-01-14 10:20:39,82.34,urgent,222,,False
T-e34a1b10,A-ad2f33,2023-04-09 00:00:00,2023-04-12 10:32:08,82.54,high,227,,True
T-2382cb4d,A-8efb70,2022-08-14 00:00:00,2022-08-18 23:35:01,119.58,urgent,293,,False
T-13a87269,A-f10061,2023-12-23 00:00:00,2023-12-24 05:32:31,29.54,high,468,4.8,False
T-25b1b3d5,A-9d4ff6,2023-01-29 00:00:00,2023-01-31 19:39:08,67.65,low,30,4.0,False
T-cc30b3cb,A-0143b8,2022-06-13 00:00:00,2022-06-17 15:35:23,111.59,low,90,1.1,True
T-64126e97,A-58d05f,2024-12-25 00:00:00,2024-12-26 02:45:38,26.76,medium,174,,True
T-fb670abb,A-f7395b,2023-08-15 00:00:00,2023-08-15 04:10:14,4.17,low,33,3.7,False
T-e5382e22,A-3204d3,2022-06-26 00:00:00,2022-06-30 01:03:45,97.06,low,51,,False
T-ec9af63b,A-5c19da,2023-06-13 00:00:00,2023-06-13 22:03:42,22.06,urgent,453,2.0,False
T-01e2b007,A-fd8d1b,2023-03-02 00:00:00,2023-03-02 09:47:40,9.79,low,390,,False
T-f6cf65af,A-dd2024,2024-12-30 00:00:00,2025-01-03 01:33:00,97.55,high,61,,False
T-f03cf874,A-7e8d26,2021-02-08 00:00:00,2021-02-08 23:12:56,23.22,high,156,2.9,False
T-72985e0b,A-d8771a,2022-04-17 00:00:00,2022-04-17 16:23:13,16.39,urgent,271,,False
T-768edf87,A-8a2dcf,2023-04-20 00:00:00,2023-04-20 17:04:16,17.07,high,147,,True
T-75ba8532,A-9201a1,2021-11-17 00:00:00,2021-11-20 02:18:23,74.31,high,75,,False
T-6ece20d3,A-3d75c1,2023-09-25 00:00:00,2023-09-29 11:43:18,107.72,high,460,2.8,False
T-754b0af1,A-2ca16b,2023-08-28 00:00:00,2023-08-28 22:20:27,22.34,urgent,122,4.9,False
T-80012f37,A-3d75c1,2022-10-10 00:00:00,2022-10-14 15:13:36,111.23,urgent,161,,False
T-60358022,A-643967,2023-09-02 00:00:00,2023-09-06 16:16:12,112.27,high,191,3.1,True
T-c3787aa7,A-125cb3,2023-03-23 00:00:00,2023-03-26 04:07:33,76.13,medium,44,,False
T-ed735fdf,A-720f79,2023-09-14 00:00:00,2023-09-14 01:39:54,1.67,urgent,58,1.8,True
T-563b5e34,A-3f9dfa,2021-12-04 00:00:00,2021-12-04 23:59:31,23.99,high,478,,True
T-7e4211d0,A-961183,2023-11-09 00:00:00,2023-11-11 01:31:23,49.52,low,183,4.1,True
T-0ac8508f,A-2109a3,2024-08-31 00:00:00,2024-09-03 09:53:37,81.89,urgent,362,1.8,False
T-ecbbdd0e,A-d766b2,2024-03-22 00:00:00,2024-03-25 23:18:03,95.3,medium,328,3.6,False
T-168ac2de,A-c6ab7a,2023-08-26 00:00:00,2023-08-30 16:46:06,112.77,medium,96,,False
T-0c816867,A-301976,2022-06-07 00:00:00,2022-06-07 08:49:23,8.82,urgent,432,,False
T-600872dc,A-46fc8d,2021-11-24 00:00:00,2021-11-28 04:51:25,100.86,urgent,446,3.1,True
T-8d3def8d,A-559b49,2022-06-26 00:00:00,2022-06-27 13:24:36,37.41,high,228,,False
T-318edce9,A-3204d3,2022-05-17 00:00:00,2022-05-21 08:37:10,104.62,urgent,112,,False
T-afe43729,A-3f7dbc,2022-02-14 00:00:00,2022-02-15 23:34:23,47.57,urgent,328,1.6,False
T-4eb4a57b,A-54f16c,2023-02-16 00:00:00,2023-02-20 06:20:45,102.35,urgent,318,,False
T-85c17ac5,A-dccde9,2023-08-04 00:00:00,2023-08-05 21:11:22,45.19,high,77,1.3,False
T-a5eb0fb2,A-702e67,2022-06-13 00:00:00,2022-06-15 05:03:26,53.06,low,464,4.2,False
T-42315cb9,A-1126a7,2023-09-09 00:00:00,2023-09-12 00:39:25,72.66,low,403,,False
T-2bc6dc3e,A-45687e,2023-01-15 00:00:00,2023-01-18 05:30:29,77.51,medium,182,1.3,False
T-725b50d9,A-4f71e8,2023-04-16 00:00:00,2023-04-16 01:59:40,1.99,low,225,4.2,False
T-cc7973df,A-91c9c6,2021-05-27 00:00:00,2021-05-31 17:56:15,113.94,medium,53,4.6,False
T-fd8d09c2,A-d0403b,2022-06-17 00:00:00,2022-06-18 06:13:02,30.22,low,263,2.0,False
T-6661f670,A-5d149a,2024-04-01 00:00:00,2024-04-05 18:23:37,114.39,medium,319,,False
T-7a45aa15,A-a722ec,2022-03-30 00:00:00,2022-03-30 05:25:49,5.43,high,142,,False
T-d3087adc,A-993774,2022-10-12 00:00:00,2022-10-14 05:25:24,53.42,urgent,169,2.4,True
T-4ef5d06d,A-ff97ce,2021-11-11 00:00:00,2021-11-13 08:38:29,56.64,high,437,,False
T-b3aa7950,A-60fec0,2023-10-26 00:00:00,2023-10-29 02:37:21,74.62,urgent,336,,False
T-c6d32b4c,A-d8fe58,2024-12-19 00:00:00,2024-12-23 01:39:59,97.67,urgent,222,,False
T-3fb32a65,A-7cb77a,2024-12-27 00:00:00,2024-12-30 13:49:47,85.83,urgent,433,,False
T-77fbdd7d,A-5a868a,2024-01-15 00:00:00,2024-01-18 05:57:47,77.96,low,182,2.4,False
T-f1b7cc5c,A-e1fa7f,2021-01-15 00:00:00,2021-01-17 11:21:36,59.36,urgent,409,1.8,False
T-89ba5f32,A-8d94af,2024-02-08 00:00:00,2024-02-12 22:40:29,118.67,urgent,53,1.8,False
T-89c18bca,A-cea72b,2024-03-08 00:00:00,2024-03-11 06:41:38,78.69,urgent,192,4.8,False
T-50af64c5,A-a0ed92,2023-05-12 00:00:00,2023-05-16 17:51:51,113.86,low,8,4.7,True
T-337efe64,A-ba42fc,2024-09-24 00:00:00,2024-09-27 00:21:48,72.36,high,444,,False
T-f74af0b2,A-0d7286,2021-03-24 00:00:00,2021-03-24 05:17:51,5.3,urgent,206,4.0,False
T-7582954a,A-b853d2,2023-01-08 00:00:00,2023-01-09 17:20:44,41.35,medium,190,2.5,False
T-13b1c99f,A-f4c25c,2022-08-27 00:00:00,2022-08-30 16:35:49,88.6,medium,71,2.6,False
T-e5237e38,A-819eaf,2023-03-04 00:00:00,2023-03-08 21:38:21,117.64,high,80,4.0,False
T-bd54d57d,A-b515e1,2024-07-22 00:00:00,2024-07-24 04:57:03,52.95,urgent,379,4.1,False
T-867136e8,A-2f36c1,2021-10-02 00:00:00,2021-10-06 01:59:36,97.99,urgent,255,,False
T-c68988e5,A-dccde9,2023-12-29 00:00:00,2024-01-01 18:05:49,90.1,low,76,,False
T-6745d5f3,A-26bbfd,2022-04-20 00:00:00,2022-04-20 18:01:24,18.02,medium,126,2.1,False
T-139cc24f,A-9f521d,2021-01-26 00:00:00,2021-01-26 21:11:16,21.19,urgent,39,,False
T-2fa15cbb,A-52d296,2023-05-04 00:00:00,2023-05-07 00:40:23,72.67,high,426,4.5,False
T-f563d02a,A-a63269,2023-09-12 00:00:00,2023-09-14 08:19:17,56.32,urgent,360,2.8,False
T-d5be9bbf,A-fb30f4,2021-02-04 00:00:00,2021-02-06 18:01:13,66.02,high,306,1.8,False
T-f66d7299,A-66d8db,2023-05-13 00:00:00,2023-05-15 03:37:20,51.62,high,153,,False
T-2d1d0450,A-64ddde,2021-11-05 00:00:00,2021-11-07 13:44:30,61.74,medium,479,,True
T-5933b2ba,A-2810a5,2024-09-09 00:00:00,2024-09-13 05:35:13,101.59,low,459,1.4,False
T-0c2bbff4,A-c6ab7a,2022-12-23 00:00:00,2022-12-26 13:22:02,85.37,medium,356,1.5,False
T-fb2c3fac,A-31d091,2021-08-06 00:00:00,2021-08-09 12:20:16,84.34,urgent,152,4.3,False
T-26bbe7bf,A-e6fa42,2022-01-04 00:00:00,2022-01-07 10:02:48,82.05,low,213,4.3,False
T-2cca57a8,A-24f862,2023-07-27 00:00:00,2023-07-30 05:40:16,77.67,low,123,4.0,False
T-47e4e060,A-7c73b8,2021-05-29 00:00:00,2021-06-01 10:51:21,82.86,low,135,,False
T-28d3e739,A-9201a1,2024-07-10 00:00:00,2024-07-12 12:59:58,61.0,medium,372,2.9,False
T-bab660e9,A-a722ec,2022-10-30 00:00:00,2022-11-02 00:58:31,72.98,urgent,244,4.0,False
T-569c953b,A-bd844f,2023-12-03 00:00:00,2023-12-03 16:16:16,16.27,low,107,,False
T-f0740c7c,A-14e75c,2024-04-05 00:00:00,2024-04-07 10:27:39,58.46,low,132,4.8,True
T-249d8d07,A-3f9dfa,2022-12-03 00:00:00,2022-12-05 19:51:43,67.86,high,252,,False
T-56a7086d,A-674f3d,2022-12-14 00:00:00,2022-12-17 21:48:02,93.8,medium,287,,False
T-4c668ea5,A-ff97ce,2021-01-12 00:00:00,2021-01-12 04:41:00,4.68,medium,150,,False
T-745aa748,A-8f8cfc,2023-12-06 00:00:00,2023-12-09 09:34:15,81.57,medium,181,3.0,True
T-19e48f2b,A-24f862,2023-07-03 00:00:00,2023-07-04 12:03:21,36.06,high,338,1.6,False
T-7cf50c64,A-e21fc9,2022-07-16 00:00:00,2022-07-20 08:56:41,104.94,urgent,447,,False
T-832b57f6,A-390557,2024-11-08 00:00:00,2024-11-08 03:00:56,3.02,high,424,4.9,False
T-c2d196a1,A-e6fa42,2022-03-12 00:00:00,2022-03-12 03:32:10,3.54,urgent,366,,False
T-8f38fdaf,A-8efb70,2021-09-19 00:00:00,2021-09-19 07:40:15,7.67,medium,275,3.7,False
T-8a19c740,A-c402fb,2021-12-26 00:00:00,2021-12-27 07:49:57,31.83,medium,222,,False
T-95372f91,A-b81b20,2022-01-22 00:00:00,2022-01-25 07:58:22,79.97,low,172,1.9,False
T-2b9bce73,A-641031,2021-02-01 00:00:00,2021-02-05 11:23:12,107.39,urgent,340,3.0,False
T-a92cecc0,A-52d296,2022-04-14 00:00:00,2022-04-15 16:00:29,40.01,urgent,135,2.3,False
T-df2687c8,A-949e9c,2022-04-10 00:00:00,2022-04-12 15:20:43,63.35,low,127,1.4,False
T-48a6d532,A-5a8f35,2023-05-31 00:00:00,2023-06-02 05:44:02,53.73,high,2,,False
T-37757e88,A-9d992c,2024-09-24 00:00:00,2024-09-28 06:02:42,102.05,high,416,,True
T-9d440c74,A-661aa8,2022-09-22 00:00:00,2022-09-26 07:11:21,103.19,high,251,3.5,False
T-43f258d4,A-188cb6,2023-02-19 00:00:00,2023-02-23 22:57:54,118.97,urgent,25,2.1,False
T-99a9e031,A-ab9ba5,2024-12-11 00:00:00,2024-12-11 13:39:43,13.66,low,312,,False
T-557929bd,A-7cb77a,2022-02-02 00:00:00,2022-02-03 12:44:51,36.75,low,456,2.3,False
T-7f92c2d2,A-adedd2,2021-02-27 00:00:00,2021-02-27 07:28:15,7.47,urgent,174,,False
T-e8b41f8d,A-d8fe58,2022-02-09 00:00:00,2022-02-10 05:29:21,29.49,urgent,29,4.5,False
T-10a5efa5,A-e1b1a4,2024-01-29 00:00:00,2024-02-01 10:02:16,82.04,high,37,3.9,False
T-710066d1,A-68ffd0,2021-03-03 00:00:00,2021-03-07 10:18:38,106.31,high,455,,False
T-f9c8819b,A-d98759,2023-03-03 00:00:00,2023-03-07 18:09:14,114.15,low,233,4.7,False
T-32981e5f,A-488393,2022-04-20 00:00:00,2022-04-23 20:32:46,92.55,high,434,,False
T-65179b39,A-46f183,2024-04-02 00:00:00,2024-04-02 05:21:19,5.36,low,336,4.7,True
T-4123b6de,A-b4365e,2022-02-03 00:00:00,2022-02-06 23:27:09,95.45,high,94,,False
T-3ecf0146,A-ba7ab9,2023-08-05 00:00:00,2023-08-09 05:36:49,101.61,low,196,,False
T-2a9c08ad,A-e09af2,2024-12-01 00:00:00,2024-12-02 11:14:12,35.24,low,348,1.0,False
T-44eee2d2,A-188cb6,2022-07-07 00:00:00,2022-07-08 07:08:16,31.14,high,410,4.3,False
T-efd5b28e,A-1b90d5,2022-02-10 00:00:00,2022-02-12 23:49:11,71.82,urgent,175,4.8,False
T-e5ea3c3f,A-7e69c7,2021-09-19 00:00:00,2021-09-22 08:03:50,80.06,high,392,1.0,False
T-676eaa1c,A-59d242,2023-03-15 00:00:00,2023-03-16 09:39:25,33.66,high,230,4.3,False
T-e6801931,A-09bda1,2024-07-15 00:00:00,2024-07-16 13:48:01,37.8,urgent,326,,False
T-f6866183,A-7c73b8,2023-05-14 00:00:00,2023-05-16 20:27:39,68.46,urgent,359,1.5,True
T-184c7fd7,A-7231b2,2023-11-28 00:00:00,2023-11-29 08:20:05,32.33,medium,237,,False
T-cf325c64,A-0562c3,2024-04-25 00:00:00,2024-04-26 21:45:47,45.76,low,53,,True
T-c1a0b8b3,A-b00145,2023-01-14 00:00:00,2023-01-16 02:17:02,50.28,urgent,23,1.7,False
T-8f2d425d,A-10fde3,2022-11-14 00:00:00,2022-11-16 03:06:43,51.11,low,30,4.7,False
T-159febd6,A-f89626,2022-01-13 00:00:00,2022-01-14 04:17:11,28.29,medium,381,4.2,False
T-e2ceb021,A-0b1c34,2023-06-29 00:00:00,2023-06-29 20:05:36,20.09,urgent,427,3.2,True
T-db6eaa5e,A-93381a,2024-04-08 00:00:00,2024-04-08 14:48:58,14.82,high,174,2.2,False
T-2b3ef5e9,A-e2d27a,2022-05-18 00:00:00,2022-05-21 17:13:25,89.22,low,241,2.3,False
T-4a3112fe,A-dbf513,2022-10-05 00:00:00,2022-10-06 19:02:38,43.04,medium,94,,False
T-1f915d06,A-c32b0a,2022-05-29 00:00:00,2022-06-01 01:46:26,73.77,high,250,2.7,False
T-71aa5b29,A-76a68f,2022-11-19 00:00:00,2022-11-19 16:50:57,16.85,medium,17,1.1,False
T-65798b0d,A-15e7b5,2024-07-01 00:00:00,2024-07-02 00:13:50,24.23,medium,472,4.4,False
T-c0fe50ae,A-bf83ac,2023-11-12 00:00:00,2023-11-16 04:06:22,100.11,medium,268,1.9,False
T-dc5ce5a2,A-15e7b5,2024-02-05 00:00:00,2024-02-07 01:57:32,49.96,urgent,149,,True
T-7d0a7a98,A-f26363,2023-02-02 00:00:00,2023-02-03 09:48:49,33.81,low,437,2.5,False
T-0e8840cd,A-46f183,2023-02-01 00:00:00,2023-02-03 23:22:10,71.37,high,254,2.9,False
T-301e89cd,A-ad2f33,2023-11-02 00:00:00,2023-11-06 07:58:24,103.97,urgent,435,3.9,True
T-45f400dc,A-1f7327,2022-05-21 00:00:00,2022-05-23 12:51:59,60.87,low,343,4.2,True
T-df5062bf,A-d0403b,2023-03-12 00:00:00,2023-03-15 10:14:49,82.25,medium,129,4.3,False
T-ddc28a65,A-9ccef5,2024-11-28 00:00:00,2024-11-28 17:15:35,17.26,urgent,72,,False
T-0304a634,A-60fec0,2021-06-01 00:00:00,2021-06-05 22:29:31,118.49,medium,291,2.1,False
T-daa0d63d,A-4064bb,2022-03-07 00:00:00,2022-03-11 20:43:47,116.73,medium,156,3.4,False
T-13909037,A-d78e97,2023-09-13 00:00:00,2023-09-13 23:56:01,23.93,low,216,4.7,False
T-792a63ed,A-b8b83c,2022-10-24 00:00:00,2022-10-25 23:27:21,47.46,low,104,4.6,False
T-8bfa31d5,A-4c2fc6,2022-12-01 00:00:00,2022-12-01 01:49:21,1.82,low,297,,False
T-c313848b,A-001d08,2023-06-09 00:00:00,2023-06-13 09:30:08,105.5,low,151,3.3,False
T-21e0e02d,A-702e67,2023-05-03 00:00:00,2023-05-04 14:25:12,38.42,urgent,460,2.5,False
T-6be0ff0c,A-0263d2,2023-10-09 00:00:00,2023-10-13 11:04:14,107.07,high,455,,False
T-f7f33f82,A-9b151e,2024-09-10 00:00:00,2024-09-13 18:13:56,90.23,high,86,5.0,False
T-b01cdd79,A-993774,2024-08-11 00:00:00,2024-08-13 16:17:14,64.29,low,262,4.4,False
T-d3941cb0,A-94b0ff,2023-11-27 00:00:00,2023-11-27 17:36:30,17.61,high,415,5.0,False
T-94f15791,A-bc60c8,2021-08-01 00:00:00,2021-08-04 12:56:00,84.93,urgent,417,4.6,False
T-0544a16b,A-95248b,2022-10-16 00:00:00,2022-10-19 10:46:29,82.77,low,346,,True
T-1f41e6e4,A-e0e84b,2024-11-14 00:00:00,2024-11-14 05:27:55,5.47,medium,329,2.1,False
T-877811cd,A-6f29f7,2021-12-08 00:00:00,2021-12-10 03:14:51,51.25,medium,450,,False
T-85883ba0,A-f6b94c,2021-02-18 00:00:00,2021-02-18 06:01:30,6.03,low,173,1.2,False
T-c79f6f44,A-715861,2022-04-17 00:00:00,2022-04-19 19:35:53,67.6,urgent,175,,False
T-1a1f4d04,A-b94147,2024-05-09 00:00:00,2024-05-11 02:41:26,50.69,urgent,208,2.5,False
T-5f8ad80d,A-e85f12,2023-12-06 00:00:00,2023-12-09 13:52:38,85.88,urgent,71,1.4,False
T-e8503ae6,A-df92d4,2021-08-08 00:00:00,2021-08-12 12:41:12,108.69,medium,359,4.9,False
T-40ce7d06,A-961a05,2022-01-31 00:00:00,2022-02-02 05:16:36,53.28,urgent,89,,True
T-7fee414d,A-9e2b64,2021-07-22 00:00:00,2021-07-25 14:17:46,86.3,medium,215,1.3,False
T-068f9cab,A-11cce9,2023-05-08 00:00:00,2023-05-10 12:57:17,60.95,high,151,,True
T-b4be09e1,A-3633b2,2024-11-01 00:00:00,2024-11-02 09:59:04,33.98,high,366,,False
T-77bc3752,A-0c9ef2,2022-12-29 00:00:00,2023-01-01 23:52:45,95.88,urgent,433,2.7,False
T-5d57d575,A-31dcb8,2022-09-16 00:00:00,2022-09-17 16:18:36,40.31,urgent,113,,False
T-aada5639,A-9a9689,2024-12-20 00:00:00,2024-12-20 20:50:03,20.83,low,229,,False
T-259f01a5,A-f6b94c,2022-04-11 00:00:00,2022-04-13 12:21:57,60.37,high,185,4.8,False
T-7c5163b9,A-0c36d9,2021-04-13 00:00:00,2021-04-15 05:15:25,53.26,medium,308,3.1,False
T-8d06b079,A-0d5e78,2024-02-16 00:00:00,2024-02-16 07:54:27,7.91,high,455,,False
T-415ed8d6,A-c166a2,2024-01-11 00:00:00,2024-01-15 07:44:57,103.75,urgent,379,,False
T-08db4b9a,A-2ca16b,2023-07-01 00:00:00,2023-07-04 02:50:38,74.84,low,351,,False
T-2515271b,A-26bbfd,2023-02-14 00:00:00,2023-02-17 20:35:49,92.6,low,250,3.8,False
T-c4d6f07f,A-0c9ef2,2024-11-16 00:00:00,2024-11-18 05:54:45,53.91,high,425,3.9,False
T-0deb6b4f,A-314379,2024-12-26 00:00:00,2024-12-28 19:01:55,67.03,low,413,,False
T-a96b4d07,A-babd7f,2022-12-03 00:00:00,2022-12-05 21:34:39,69.58,low,377,2.0,False
T-ec9fce07,A-572cc7,2022-09-06 00:00:00,2022-09-06 18:56:19,18.94,high,423,3.1,False
T-9c112cb2,A-10fde3,2021-11-25 00:00:00,2021-11-26 14:03:23,38.06,urgent,158,3.5,False
T-cfce611e,A-c32b0a,2022-06-03 00:00:00,2022-06-06 09:37:17,81.62,medium,209,4.1,False
T-0530336d,A-68ffd0,2022-06-20 00:00:00,2022-06-24 05:17:41,101.29,high,427,3.6,False
T-1ff66eac,A-9201a1,2022-05-24 00:00:00,2022-05-26 01:24:22,49.41,high,133,,False
T-c553e4c6,A-54f16c,2023-12-22 00:00:00,2023-12-22 20:19:29,20.32,medium,387,2.1,False
T-b893e6a6,A-7231b2,2024-05-16 00:00:00,2024-05-17 14:51:12,38.85,high,263,2.5,False
T-e8fc96d6,A-b56ab1,2021-08-28 00:00:00,2021-08-30 15:09:06,63.15,low,285,3.4,False
T-484a4ffb,A-babd7f,2022-07-22 00:00:00,2022-07-26 01:09:27,97.16,high,91,,False
T-b8f2689a,A-626bb3,2023-04-16 00:00:00,2023-04-18 08:46:48,56.78,high,75,2.0,False
