subscription_id,account_id,start_date,end_date,plan_tier,seats,mrr_amount,arr_amount,is_trial,upgrade_flag,downgrade_flag,churn_flag,billing_frequency,auto_renew_flag
S-df4c0489,A-3841e3,2021-01-17,,Enterprise,184,2124,25488,False,False,False,False,annual,True
S-76033250,A-105528,2021-08-26,,Pro,129,724,8688,False,False,False,False,annual,True
S-d63f3e32,A-77d382,2023-10-30,,Pro,3,2997,35964,False,True,True,False,monthly,False
S-ab1cc4bd,A-ab9ba5,2022-07-25,,Pro,173,4970,59640,False,False,False,False,monthly,True
S-0461247a,A-b32d86,2024-09-10,,Basic,25,3153,37836,False,False,False,False,monthly,False
S-3d89ee5d,A-9f63c6,2021-09-04,,Basic,162,387,4644,False,False,False,False,annual,True
S-d184aaa8,A-ad2f33,2023-03-28,,Pro,157,551,6612,False,False,False,False,annual,True
S-190c8c89,A-ef8d69,2022-06-29,2024-04-18,Pro,94,2418,29016,False,False,False,True,annual,False
S-5b4fc789,A-99203a,2024-10-13,,Basic,160,1723,20676,False,False,False,False,annual,True
S-9c1bf274,A-5d149a,2021-06-05,,Pro,160,842,10104,False,False,False,False,monthly,True
S-40043ce1,A-babd7f,2024-10-07,,Basic,164,2842,34104,False,True,False,False,annual,True
S-85e90a87,A-f10061,2024-12-08,2025-03-18,Basic,182,2274,27288,False,True,True,True,annual,True
S-bd660a3a,A-3e6efe,2021-10-03,,Basic,67,658,7896,False,False,False,False,annual,False
S-960179f0,A-2312e2,2022-02-21,,Pro,130,937,11244,False,False,False,False,annual,True
S-b8645ada,A-f4d2c5,2022-01-18,,Basic,65,161,1932,False,False,False,False,annual,False
S-54891bf4,A-f2b464,2024-07-21,,Enterprise,174,1128,13536,False,False,True,False,monthly,True
S-e82b7307,A-bd844f,2023-10-11,,Enterprise,38,2755,33060,False,True,False,False,monthly,True
S-2bd7740a,A-aeac12,2024-04-27,,Enterprise,128,320,3840,False,False,True,False,monthly,True
S-67c11487,A-85a76f,2024-10-15,,Pro,23,3777,45324,False,False,False,False,monthly,True
S-96c0614a,A-b36d98,2024-04-21,2025-05-02,Pro,54,2233,26796,False,False,False,True,annual,False
S-f426f3a4,A-715861,2022-02-20,,Basic,61,4014,48168,False,False,False,False,annual,True
S-0937f365,A-adf3b0,2024-05-10,,Pro,52,86,1032,False,True,True,False,monthly,True
S-16bdde2b,A-ed72be,2024-04-21,2026-01-20,Basic,134,1435,17220,False,True,False,True,monthly,False
S-601c0fe0,A-7b3b51,2023-12-25,,Enterprise,135,1648,19776,False,False,False,False,annual,False
S-2a64f7a4,A-e1406a,2021-05-13,,Enterprise,160,3784,45408,False,False,False,False,annual,False
S-4e0acf85,A-ed72be,2024-12-17,,Pro,107,340,4080,False,False,False,False,annual,True
S-303bd049,A-467260,2024-08-09,2024-12-01,Basic,110,2621,31452,False,False,False,True,monthly,True
S-ac0b5a12,A-b8b83c,2022-09-13,,Basic,179,2754,33048,False,False,False,False,monthly,False
S-d95a74bf,A-309d6a,2022-03-28,2022-07-26,Enterprise,55,3624,43488,False,False,True,True,annual,True
S-a8195b44,A-6e3d08,2023-10-16,,Enterprise,115,2377,28524,False,False,False,False,annual,True
S-ad81a6c5,A-c4599d,2021-09-13,,Enterprise,122,3202,38424,False,False,False,False,annual,True
S-734603f0,A-1bf244,2021-08-01,,Enterprise,110,3452,41424,False,False,False,False,monthly,True
S-44a60bba,A-ba42fc,2021-09-14,,Enterprise,61,2373,28476,False,False,False,False,monthly,True
S-a82b348a,A-f10061,2021-06-29,,Basic,164,797,9564,False,False,False,False,annual,True
S-11b2da14,A-8d94af,2023-05-21,,Basic,3,1184,14208,False,False,False,False,annual,True
S-ef1e72f5,A-87ec94,2023-03-21,,Pro,44,3172,38064,False,False,False,False,monthly,False
S-5adadaa9,A-9f63c6,2024-01-07,,Enterprise,62,3494,41928,False,False,False,False,annual,True
S-ccc5c827,A-186adc,2024-06-28,,Enterprise,39,2006,24072,False,False,False,False,annual,True
S-77e43561,A-ece32d,2021-02-21,,Enterprise,137,2872,34464,True,True,True,False,annual,True
S-4e5fb11c,A-c0260e,2022-08-19,,Enterprise,28,4124,49488,False,False,False,False,monthly,True
S-b67dbeb4,A-2c3420,2022-01-21,,Basic,91,2943,35316,False,False,True,False,annual,True
S-f85d2623,A-a63269,2021-06-14,,Pro,79,1715,20580,False,True,False,False,annual,True
S-b1571e81,A-d3803e,2021-03-31,2023-01-07,Pro,164,2578,30936,False,False,False,True,monthly,False
S-60afefca,A-85a76f,2022-12-17,,Basic,161,3305,39660,False,True,False,False,annual,True
S-242232af,A-8ae5b4,2021-09-10,,Pro,17,3175,38100,False,False,False,False,monthly,True
S-3050dfc2,A-3f9994,2021-12-17,,Basic,6,855,10260,False,False,False,False,monthly,False
S-6588ea00,A-21c2da,2021-11-28,,Pro,31,2916,34992,False,True,False,False,monthly,True
S-5a95c6b2,A-891867,2023-10-18,,Enterprise,35,4274,51288,False,False,False,False,annual,True
S-98c2da8a,A-bd844f,2023-05-18,,Basic,62,1297,15564,False,False,False,False,monthly,False
S-c9de227a,A-68ffd0,2024-11-29,,Enterprise,177,244,2928,True,False,False,False,monthly,True
S-de894627,A-125cb3,2024-09-20,,Enterprise,127,759,9108,False,False,False,False,monthly,True
S-5508dcd1,A-ce9869,2022-03-03,,Enterprise,65,3363,40356,False,False,False,False,annual,True
S-c39ef596,A-8f8cfc,2023-02-19,,Enterprise,108,5891,70692,False,False,False,False,annual,True
S-81174128,A-1f5600,2022-07-03,,Basic,76,967,11604,False,False,False,False,annual,False
S-74d10b2b,A-4f020e,2024-09-03,,Basic,127,1041,12492,False,False,False,False,monthly,True
S-c45f7dec,A-e20152,2022-05-08,,Enterprise,170,2458,29496,False,False,False,False,monthly,True
S-139591b6,A-99995c,2023-11-07,,Basic,167,1731,20772,False,False,False,False,monthly,True
S-25c1a9cc,A-5d149a,2024-08-21,,Enterprise,187,3025,36300,False,False,False,False,annual,True
S-a7e7c1a4,A-e08e7c,2022-12-31,2023-12-08,Basic,9,1734,20808,False,False,False,True,monthly,True
S-6135e831,A-b36d98,2021-01-17,2021-09-05,Enterprise,45,2572,30864,False,False,False,True,annual,True
S-08449e83,A-fd5d1c,2024-11-28,,Pro,37,2419,29028,False,False,False,False,monthly,True
S-7f1be8d1,A-3f9994,2022-12-09,,Basic,176,4917,59004,True,False,True,False,monthly,True
S-d3d2b500,A-ff97ce,2022-11-18,,Basic,34,1000,12000,False,False,False,False,monthly,True
S-0068d67c,A-e71149,2024-09-09,,Basic,25,3354,40248,False,False,False,False,annual,True
S-a8ff3c38,A-c0e2d5,2023-08-09,,Basic,60,2374,28488,False,False,False,False,annual,False
S-cb849029,A-410148,2022-11-09,,Basic,185,716,8592,False,True,False,False,monthly,True
S-59f6fd92,A-3ea8a3,2024-03-25,2024-10-11,Enterprise,68,1064,12768,False,False,False,True,monthly,False
S-a70ae994,A-5e8a5d,2024-09-29,,Basic,14,2669,32028,False,False,False,False,annual,True
S-32700652,A-2b9974,2024-10-18,,Basic,162,817,9804,False,False,False,False,monthly,False
S-a0d5d693,A-09bda1,2024-07-05,2025-03-29,Enterprise,25,6316,75792,True,False,False,True,monthly,True
S-66e515a1,A-7e69c7,2023-01-03,,Enterprise,9,896,10752,False,False,False,False,monthly,True
S-4f3b0b6e,A-2feda1,2021-08-09,,Enterprise,64,518,6216,False,False,False,False,annual,True
S-c8838150,A-661aa8,2021-06-27,,Pro,185,2844,34128,False,False,False,False,annual,True
S-9edda63c,A-1f7327,2021-07-27,,Basic,8,474,5688,False,False,False,False,annual,True
S-b8b2f186,A-87d27b,2023-06-25,,Basic,109,4499,53988,False,True,False,False,annual,True
S-0bfa8ead,A-9201a1,2022-04-27,,Enterprise,87,2222,26664,False,False,False,False,annual,True
S-d1ff2e70,A-daa5e1,2022-11-19,2023-11-21,Pro,37,1396,16752,False,True,False,True,annual,True
S-99e54fc3,A-e23d29,2023-06-22,,Enterprise,26,1286,15432,False,False,False,False,annual,True
S-42147547,A-8a8f8a,2023-12-24,,Pro,89,1505,18060,False,True,False,False,annual,True
S-c3545bce,A-819eaf,2021-10-25,,Basic,63,1903,22836,False,False,False,False,annual,True
S-51ffd0f7,A-d5772f,2021-12-26,,Pro,121,2105,25260,False,False,False,False,annual,True
S-3fc58465,A-8e171c,2024-06-02,2025-06-06,Pro,152,3349,40188,True,False,False,True,annual,False
S-e22a1daf,A-641031,2023-12-04,,Basic,158,2440,29280,False,False,True,False,annual,True
S-68a85a2f,A-46d001,2024-08-30,,Basic,150,3452,41424,False,True,False,False,annual,True
S-6c08daa5,A-e99e90,2023-04-16,,Basic,120,1782,21384,False,False,False,False,monthly,True
S-dd74ea14,A-999860,2021-05-12,,Basic,42,222,2664,False,False,False,False,annual,True
S-b73b1894,A-4f8805,2021-04-20,,Enterprise,41,1326,15912,True,False,False,False,monthly,False
S-d0a5aaa5,A-377924,2022-10-22,,Enterprise,118,2226,26712,False,False,False,False,annual,True
S-30117ea2,A-0263d2,2024-03-02,,Enterprise,75,1924,23088,False,False,False,False,annual,True
S-766f005c,A-3a19f8,2023-02-04,,Enterprise,66,2024,24288,False,True,False,False,annual,True
S-d55b9a9b,A-5d149a,2021-09-26,,Basic,144,341,4092,False,False,False,False,monthly,True
S-add27556,A-36c0b3,2022-09-27,,Enterprise,15,4275,51300,False,False,False,False,annual,True
S-bb3886b1,A-6e3d08,2021-04-07,,Enterprise,185,2260,27120,False,False,False,False,annual,True
S-c46ec379,A-29b014,2022-12-14,,Enterprise,138,589,7068,False,True,False,False,monthly,True
S-de698e8c,A-127d60,2021-07-17,2022-04-22,Pro,45,3284,39408,True,False,False,True,monthly,True
S-3575ae1f,A-0bcb7a,2022-07-30,,Basic,140,332,3984,False,True,True,False,monthly,True
S-62b0f36c,A-a2a361,2024-01-26,,Basic,141,2317,27804,False,False,True,False,annual,True
S-afef1800,A-040921,2023-03-04,,Basic,164,934,11208,False,False,True,False,annual,True
S-2f87eb25,A-9b417b,2024-10-17,,Enterprise,63,5645,67740,False,False,False,False,annual,True
S-b58061f2,A-1bf244,2024-12-17,,Pro,110,4185,50220,False,True,True,False,monthly,True
S-131067de,A-c32b0a,2022-06-11,,Enterprise,3,2468,29616,False,False,False,False,monthly,True
S-98b4c384,A-d3154c,2021-02-26,,Pro,137,2339,28068,False,False,False,False,annual,True
S-c46df6b5,A-14e75c,2023-12-20,,Basic,21,2344,28128,False,False,False,False,monthly,True
S-513bd50a,A-b040a0,2023-01-15,,Pro,37,1706,20472,False,False,False,False,monthly,True
S-6dca2ab4,A-127d60,2022-01-17,,Enterprise,188,678,8136,False,True,False,False,annual,True
S-92599dbe,A-0562c3,2023-05-01,,Enterprise,109,2012,24144,False,False,False,False,monthly,True
S-ad7e69b1,A-dec46e,2023-02-21,,Enterprise,96,822,9864,False,False,True,False,monthly,True
S-f983bee8,A-8eb0b9,2023-12-11,,Enterprise,12,2461,29532,False,True,False,False,monthly,False
S-bce9557f,A-9d9ed2,2022-08-15,,Enterprise,101,3481,41772,False,True,False,False,monthly,True
S-fd8e2466,A-f43965,2021-01-02,,Enterprise,29,1633,19596,True,False,False,False,annual,True
S-36974869,A-001d08,2021-12-23,,Pro,59,2923,35076,False,False,False,False,monthly,True
S-fbe501cf,A-1b90d5,2023-05-02,,Pro,65,2691,32292,False,False,False,False,annual,True
S-a01fa719,A-bf83ac,2023-11-12,,Enterprise,144,3127,37524,False,False,True,False,monthly,True
S-9ed47780,A-3d75c1,2023-09-24,,Basic,165,1443,17316,False,False,False,False,annual,True
S-22d8355d,A-0d7286,2022-12-07,,Basic,181,3860,46320,False,False,False,False,monthly,True
S-53412a3d,A-9201a1,2021-04-29,,Pro,58,6028,72336,False,True,False,False,annual,True
S-337a63eb,A-59672e,2024-11-05,,Pro,33,3870,46440,False,False,False,False,annual,True
S-ee10063f,A-127d60,2021-06-29,,Basic,179,3257,39084,False,False,False,False,monthly,True
S-e1bcd7d6,A-e85f12,2023-09-11,,Enterprise,187,349,4188,False,False,False,False,annual,False
S-53fe5d01,A-273a83,2024-04-06,,Pro,154,2792,33504,True,True,False,False,monthly,True
S-dd92b8ae,A-205093,2021-09-12,,Enterprise,107,230,2760,False,False,False,False,monthly,True
S-2a855ca5,A-9e6b3e,2021-07-28,,Basic,3,1470,17640,False,False,False,False,annual,True
S-ef397dcc,A-7aee9c,2024-12-18,,Pro,52,2517,30204,False,True,False,False,annual,False
S-56d8134e,A-9a8bb2,2022-12-23,,Pro,107,1386,16632,False,False,False,False,annual,True
S-71b7f94b,A-293305,2024-02-23,,Enterprise,135,4920,59040,False,False,False,False,monthly,False
S-50055275,A-559b49,2021-04-20,,Basic,43,3819,45828,False,True,False,False,monthly,False
S-0fe3faaa,A-720f79,2023-10-21,2025-04-08,Enterprise,44,147,1764,False,False,False,True,monthly,True
S-1d4ae160,A-fd34f6,2021-09-04,,Enterprise,20,4616,55392,False,False,False,False,monthly,True
S-50a96064,A-aad5c7,2021-04-03,,Enterprise,173,1509,18108,False,False,False,False,monthly,True
S-f2697446,A-50e35d,2022-11-13,,Pro,178,1633,19596,False,False,False,False,monthly,True
S-1eda5f24,A-3a3477,2024-04-15,,Enterprise,72,2504,30048,False,False,False,False,monthly,True
S-e94e44fe,A-9e6b3e,2022-10-22,,Enterprise,88,1093,13116,False,False,True,False,annual,True
S-07b39e30,A-32812a,2022-01-13,,Enterprise,66,2489,29868,False,False,False,False,annual,False
S-8cbb94e5,A-e5e60e,2021-08-06,,Enterprise,181,1543,18516,False,False,False,False,annual,True
S-f1ca66b4,A-f4fe1f,2022-04-23,,Basic,54,1902,22824,False,False,False,False,monthly,True
S-1d3327c7,A-60fec0,2023-03-09,,Enterprise,155,3387,40644,False,False,False,False,monthly,True
S-2ca5d047,A-7e8d26,2023-12-04,,Basic,167,371,4452,False,False,False,False,annual,False
S-1bec5498,A-d07cf7,2024-04-01,,Basic,162,5860,70320,False,False,False,False,annual,True
S-ad9c26d4,A-467260,2024-05-24,,Basic,49,1413,16956,False,False,False,False,annual,True
S-71c01746,A-2109a3,2023-11-07,2024-07-05,Pro,160,87,1044,False,False,False,True,monthly,True
S-541bef58,A-d3763d,2021-10-06,,Basic,3,442,5304,False,True,False,False,monthly,True
S-b68ea6e8,A-1126a7,2021-12-16,,Enterprise,70,349,4188,True,False,False,False,annual,False
S-51b1605e,A-dee10f,2022-04-16,,Basic,48,4496,53952,False,False,False,False,annual,True
S-c31c0562,A-3cccbc,2024-01-20,2025-01-01,Enterprise,69,3012,36144,False,False,False,True,annual,False
S-b937d66a,A-b36d98,2021-11-15,,Enterprise,63,1481,17772,False,False,True,False,annual,True
S-cc7e11ca,A-0e38f6,2023-06-19,,Pro,24,1082,12984,False,False,False,False,annual,True
S-c45e0fd3,A-a771e3,2022-11-20,,Basic,73,1628,19536,False,False,False,False,monthly,True
S-2d26f980,A-3f39a3,2024-12-18,2025-08-02,Pro,10,4451,53412,False,False,False,True,monthly,False
S-88eed633,A-f4fe1f,2021-07-11,,Pro,46,469,5628,False,True,False,False,annual,True
S-b803649d,A-9e2b64,2021-02-25,,Pro,99,496,5952,False,False,False,False,annual,True
S-e7000025,A-37b909,2021-12-26,2022-07-22,Pro,111,2090,25080,False,False,False,True,monthly,True
S-50bd865c,A-c4599d,2021-12-10,,Enterprise,60,3764,45168,False,True,False,False,monthly,False
S-f423bd3f,A-ff97ce,2024-07-04,,Basic,5,2237,26844,False,False,False,False,annual,True
S-9789cf99,A-4aaf62,2022-07-29,,Pro,39,849,10188,False,False,False,False,monthly,True
S-e1b98d26,A-299f66,2022-01-20,,Pro,133,3174,38088,False,False,False,False,monthly,True
S-ae47b44f,A-2c3420,2023-01-30,,Enterprise,189,5040,60480,False,False,False,False,annual,True
S-afebf0c2,A-9a2c4f,2023-11-06,,Basic,73,3180,38160,False,False,False,False,monthly,True
S-464eefbe,A-95248b,2021-10-01,,Pro,6,1071,12852,False,False,False,False,monthly,True
S-550978fc,A-9d4ff6,2022-12-13,,Enterprise,134,2131,25572,False,False,False,False,monthly,False
S-4ace9d2a,A-2c1987,2023-09-10,,Pro,3,300,3600,False,False,False,False,monthly,False
S-a2b374f3,A-3f9dfa,2023-05-15,,Pro,121,2613,31356,False,True,False,False,monthly,False
S-ee573e56,A-7af86f,2023-12-08,,Pro,152,4361,52332,False,False,False,False,monthly,True
S-0973a407,A-29838a,2023-07-22,,Pro,157,1771,21252,False,False,False,False,monthly,True
S-50893d2c,A-c8e48c,2023-07-11,,Basic,149,3455,41460,False,True,False,False,annual,True
S-7b9c331e,A-3dc038,2024-08-08,2025-11-24,Enterprise,160,1345,16140,False,True,True,True,monthly,True
S-0289eb4a,A-e1a8ea,2023-12-09,,Enterprise,184,1616,19392,False,False,False,False,monthly,True
S-14bf6bad,A-274168,2023-01-05,,Basic,20,1997,23964,False,False,False,False,annual,True
S-38a2e37b,A-8e171c,2023-02-27,,Basic,67,1981,23772,False,False,False,False,annual,True
S-dcf24d72,A-275a5e,2022-03-01,,Basic,148,540,6480,False,True,False,False,monthly,False
S-8400cebb,A-b00145,2022-10-26,,Enterprise,166,4776,57312,False,False,False,False,annual,True
S-c8f20283,A-17fe97,2022-04-15,,Pro,68,1637,19644,False,False,False,False,monthly,True
S-4401a6a2,A-11cce9,2024-12-10,,Enterprise,85,2901,34812,False,True,False,False,monthly,False
S-68556c55,A-09489d,2022-11-08,2024-11-05,Basic,181,3419,41028,False,False,False,True,monthly,True
S-57a1febc,A-e85f12,2022-09-09,,Enterprise,19,267,3204,False,False,False,False,annual,True
S-8a17782a,A-8a2dcf,2024-03-19,,Pro,14,1969,23628,False,True,False,False,annual,True
S-10a3abb8,A-3a3477,2021-06-23,2021-10-12,Basic,37,1565,18780,False,False,False,True,monthly,True
S-df753f2d,A-3d75c1,2024-06-04,,Enterprise,129,3501,42012,False,True,False,False,annual,True
S-93e91232,A-522b54,2023-07-31,,Basic,122,2014,24168,True,False,False,False,annual,True
S-305dfef6,A-ba7802,2022-02-02,,Enterprise,55,2328,27936,False,False,False,False,monthly,True
S-00bab16b,A-16905a,2022-05-16,,Basic,19,3496,41952,False,True,False,False,monthly,True
S-65222a37,A-63c268,2023-05-14,2023-07-31,Pro,115,797,9564,False,False,False,True,monthly,False
S-319bdf32,A-448821,2021-12-21,,Enterprise,35,2403,28836,False,False,False,False,annual,True
S-d6876492,A-9f9cca,2021-03-26,,Pro,155,3865,46380,False,False,False,False,annual,False
S-e2b97216,A-c0e2d5,2023-02-06,,Enterprise,74,675,8100,False,False,False,False,annual,True
S-ae89a0d8,A-3ea8a3,2021-10-11,,Pro,65,3134,37608,False,False,False,False,monthly,True
S-bd63674d,A-e1796c,2023-09-03,,Basic,143,405,4860,False,True,False,False,monthly,True
S-7fa8de13,A-ed72be,2023-09-11,,Enterprise,90,1055,12660,False,True,False,False,monthly,True
S-eda4389b,A-01c648,2022-03-02,,Pro,16,3222,38664,False,True,True,False,annual,True
S-67ccbacc,A-4acad6,2024-03-15,,Enterprise,102,1767,21204,False,False,False,False,monthly,True
S-6ace5114,A-795e78,2022-06-24,,Pro,86,1202,14424,False,False,False,False,monthly,False
S-23edcbf3,A-83f776,2022-02-15,,Basic,162,3267,39204,False,False,False,False,monthly,False
S-b8780b61,A-39e2df,2021-03-17,,Enterprise,147,3352,40224,False,True,False,False,monthly,False
S-13e9e058,A-a91287,2024-04-12,,Pro,21,303,3636,False,False,False,False,monthly,True
S-3de9115c,A-85322a,2023-03-29,,Enterprise,23,897,10764,False,False,False,False,monthly,True
S-6fadae67,A-77cb78,2023-07-07,,Enterprise,187,1683,20196,False,False,False,False,monthly,True
S-cd71734b,A-d16ef7,2024-08-19,,Basic,172,3871,46452,True,False,False,False,annual,True
S-ab58c438,A-9f9cca,2024-10-06,,Enterprise,38,2353,28236,False,True,False,False,monthly,True
S-8e9314bf,A-6f8408,2023-04-08,,Basic,151,265,3180,False,False,False,False,annual,True
S-beb8665b,A-e1406a,2021-12-03,,Enterprise,148,1945,23340,False,False,False,False,monthly,False
S-9c58ff7c,A-d98759,2022-10-09,,Enterprise,175,1857,22284,False,False,False,False,annual,True
S-e9d04616,A-7f7de2,2022-06-03,2022-09-09,Enterprise,97,2162,25944,True,False,False,True,annual,True
S-c126c4f9,A-f4d2c5,2024-02-05,,Enterprise,65,2756,33072,False,False,False,False,annual,True
S-0b7be872,A-9dfcee,2022-09-05,,Pro,156,2061,24732,False,True,False,False,monthly,True
S-c998907e,A-e08e7c,2024-10-08,,Pro,58,1883,22596,False,False,False,False,monthly,True
S-b1cda3c3,A-e20152,2021-06-18,,Pro,105,1959,23508,False,False,False,False,monthly,True
S-98482c8b,A-3f9994,2021-07-15,,Basic,53,791,9492,False,True,False,False,annual,True
S-cf6f1d3e,A-3f9994,2022-12-29,,Pro,108,3296,39552,False,False,True,False,monthly,True
S-85e6c615,A-125cb3,2024-06-27,,Enterprise,138,5644,67728,False,True,False,False,annual,True
S-5b6f00f5,A-b94147,2022-11-03,,Enterprise,148,203,2436,False,False,False,False,annual,False
S-8914d4cd,A-6fdb5c,2021-12-16,,Enterprise,97,256,3072,False,False,False,False,annual,False
S-ec417002,A-2109a3,2021-08-15,,Pro,138,588,7056,False,False,False,False,monthly,True
S-75ad388b,A-70da28,2024-03-17,2024-05-28,Enterprise,15,4071,48852,False,False,True,True,annual,True
S-46e037dd,A-c812ae,2023-02-28,,Basic,45,3715,44580,False,True,False,False,annual,False
S-039a1c7d,A-a63269,2024-03-22,,Basic,62,3761,45132,False,False,False,False,monthly,True
S-bfe112f5,A-04b853,2021-07-28,,Basic,50,960,11520,False,False,False,False,monthly,True
S-075d06b4,A-396e8b,2022-02-07,,Pro,165,1901,22812,False,True,True,False,annual,True
